"iso3c","year","cpi","cpi2","cpi_i","cpi_ii"
"SLE",1994,NA,NA,12.848351648362,12.848351648362
"SLE",1995,NA,NA,13.6461538461654,13.6461538461654
"SLE",1996,NA,NA,14.4439560439687,14.4439560439687
"SLE",1997,NA,NA,15.241758241772,15.241758241772
"SLE",1998,NA,NA,16.0395604395753,16.0395604395753
"SLE",1999,NA,NA,16.8373626373786,16.8373626373786
"SLE",2000,NA,NA,17.635164835182,17.635164835182
"SLE",2001,NA,NA,18.4329670329844,18.4329670329844
"SLE",2002,NA,NA,19.2307692307877,19.2307692307877
"SLE",2003,22,22,20.028571428591,22
"SLE",2004,23,23,20.8263736263934,23
"SLE",2005,24,24,21.6241758241968,24
"SLE",2006,22,22,22.4219780220001,22
"SLE",2007,21,21,23.2197802198034,21
"SLE",2008,19,19,24.0175824176067,19
"SLE",2009,22,22,24.81538461541,22
"SLE",2010,24,24,25.6131868132125,24
"SLE",2011,24.6,24.6,26.4109890110149,24.6
"SLE",2012,31,31,27.2087912088182,31
"SLE",2013,30,30,28.0065934066215,30
"SLE",2014,31,31,28.8043956044239,31
"SLE",2015,29,29,29.6021978022272,29
"SLV",1987,NA,NA,38.4176126591719,38.4176126591719
"SLV",1988,NA,NA,38.3967664259408,38.3967664259408
"SLV",1989,NA,NA,38.3759201927101,38.3759201927101
"SLV",1990,NA,NA,38.3550739594793,38.3550739594793
"SLV",1991,NA,NA,38.3342277262482,38.3342277262482
"SLV",1992,NA,NA,38.3133814930175,38.3133814930175
"SLV",1993,NA,NA,38.2925352597863,38.2925352597863
"SLV",1994,NA,NA,38.2716890265556,38.2716890265556
"SLV",1995,NA,NA,38.2508427933249,38.2508427933249
"SLV",1996,NA,NA,38.2299965600937,38.2299965600937
"SLV",1997,NA,NA,38.209150326863,38.209150326863
"SLV",1998,36,36,38.1883040936318,36
"SLV",1999,39,39,38.1674578604011,39
"SLV",2000,41,41,38.1466116271704,41
"SLV",2001,36,36,38.1257653939392,36
"SLV",2002,34,34,38.1049191607085,34
"SLV",2003,37,37,38.0840729274778,37
"SLV",2004,42,42,38.0632266942466,42
"SLV",2005,42,42,38.0423804610159,42
"SLV",2006,40,40,38.0215342277847,40
"SLV",2007,40,40,38.000687994554,40
"SLV",2008,39,39,37.9798417613233,39
"SLV",2009,34,34,37.9589955280921,34
"SLV",2010,36,36,37.9381492948614,36
"SLV",2011,34.2,34.2,37.9173030616303,34.2
"SLV",2012,38,38,37.8964568283996,38
"SLV",2013,38,38,37.8756105951688,38
"SLV",2014,39,39,37.8547643619377,39
"SLV",2015,39,39,37.833918128707,39
"SOM",1987,NA,NA,36.1337662338115,36.1337662338115
"SOM",1988,NA,NA,35.0545454545896,35.0545454545896
"SOM",1989,NA,NA,33.9753246753681,33.9753246753681
"SOM",1990,NA,NA,32.8961038961466,32.8961038961466
"SOM",1991,NA,NA,31.8168831169247,31.8168831169247
"SOM",1992,NA,NA,30.7376623377032,30.7376623377032
"SOM",1993,NA,NA,29.6584415584813,29.6584415584813
"SOM",1994,NA,NA,28.5792207792598,28.5792207792598
"SOM",1995,NA,NA,27.5000000000383,27.5000000000383
"SOM",1996,NA,NA,26.4207792208164,26.4207792208164
"SOM",1997,NA,NA,25.3415584415949,25.3415584415949
"SOM",1998,NA,NA,24.2623376623729,24.2623376623729
"SOM",1999,NA,NA,23.1831168831515,23.1831168831515
"SOM",2000,NA,NA,22.10389610393,22.10389610393
"SOM",2001,NA,NA,21.024675324708,21.024675324708
"SOM",2002,NA,NA,19.9454545454865,19.9454545454865
"SOM",2003,NA,NA,18.8662337662651,18.8662337662651
"SOM",2004,NA,NA,17.7870129870431,17.7870129870431
"SOM",2005,21,21,16.7077922078216,21
"SOM",2006,NA,NA,15.6285714285997,15.6285714285997
"SOM",2007,14,14,14.5493506493782,14
"SOM",2008,10,10,13.4701298701567,10
"SOM",2009,11,11,12.3909090909348,11
"SOM",2010,11,11,11.3116883117133,11
"SOM",2011,9.8,9.8,10.2324675324913,9.8
"SOM",2012,8,8,9.15324675326985,8
"SOM",2013,8,8,8.07402597404837,8
"SOM",2014,8,8,6.99480519482643,8
"SOM",2015,8,8,5.91558441560494,8
"SRB",1987,NA,NA,9.3775757575786,9.3775757575786
"SRB",1988,NA,NA,10.5236363636404,10.5236363636404
"SRB",1989,NA,NA,11.6696969697023,11.6696969697023
"SRB",1990,NA,NA,12.8157575757641,12.8157575757641
"SRB",1991,NA,NA,13.9618181818241,13.9618181818241
"SRB",1992,NA,NA,15.107878787886,15.107878787886
"SRB",1993,NA,NA,16.2539393939469,16.2539393939469
"SRB",1994,NA,NA,17.4000000000087,17.4000000000087
"SRB",1995,NA,NA,18.5460606060706,18.5460606060706
"SRB",1996,NA,NA,19.6921212121324,19.6921212121324
"SRB",1997,NA,NA,20.8381818181942,20.8381818181942
"SRB",1998,NA,NA,21.9842424242561,21.9842424242561
"SRB",1999,NA,NA,23.1303030303179,23.1303030303179
"SRB",2000,NA,NA,24.2763636363788,24.2763636363788
"SRB",2001,NA,NA,25.4224242424398,25.4224242424398
"SRB",2002,NA,NA,26.5684848485016,26.5684848485016
"SRB",2003,NA,NA,27.7145454545634,27.7145454545634
"SRB",2004,NA,NA,28.8606060606244,28.8606060606244
"SRB",2005,NA,NA,30.0066666666862,30.0066666666862
"SRB",2006,30,30,31.1527272727481,30
"SRB",2007,34,34,32.2987878788099,34
"SRB",2008,34,34,33.4448484848717,34
"SRB",2009,35,35,34.5909090909327,35
"SRB",2010,35,35,35.7369696969945,35
"SRB",2011,33.1,33.1,36.8830303030554,33.1
"SRB",2012,39,39,38.0290909091173,39
"SRB",2013,42,42,39.1751515151791,42
"SRB",2014,41,41,40.32121212124,41
"SRB",2015,40,40,41.4672727273019,40
"SSD",1987,NA,NA,1.16666666639321,1.16666666639321
"SSD",1988,NA,NA,1.66666666640322,1.66666666640322
"SSD",1989,NA,NA,2.16666666641413,2.16666666641413
"SSD",1990,NA,NA,2.66666666642504,2.66666666642504
"SSD",1991,NA,NA,3.16666666643505,3.16666666643505
"SSD",1992,NA,NA,3.66666666644596,3.66666666644596
"SSD",1993,NA,NA,4.16666666645642,4.16666666645642
"SSD",1994,NA,NA,4.66666666646688,4.66666666646688
"SSD",1995,NA,NA,5.16666666647779,5.16666666647779
"SSD",1996,NA,NA,5.6666666664878,5.6666666664878
"SSD",1997,NA,NA,6.16666666649871,6.16666666649871
"SSD",1998,NA,NA,6.66666666650917,6.66666666650917
"SSD",1999,NA,NA,7.16666666651963,7.16666666651963
"SSD",2000,NA,NA,7.66666666653055,7.66666666653055
"SSD",2001,NA,NA,8.166666666541,8.166666666541
"SSD",2002,NA,NA,8.66666666655146,8.66666666655146
"SSD",2003,NA,NA,9.16666666656238,9.16666666656238
"SSD",2004,NA,NA,9.66666666657238,9.66666666657238
"SSD",2005,NA,NA,10.1666666665833,10.1666666665833
"SSD",2006,NA,NA,10.6666666665938,10.6666666665938
"SSD",2007,NA,NA,11.1666666666042,11.1666666666042
"SSD",2008,NA,NA,11.6666666666151,11.6666666666151
"SSD",2009,NA,NA,12.1666666666256,12.1666666666256
"SSD",2010,NA,NA,12.666666666636,12.666666666636
"SSD",2011,NA,NA,13.1666666666465,13.1666666666465
"SSD",2012,NA,NA,13.666666666657,13.666666666657
"SSD",2013,14,14,14.1666666666679,14
"SSD",2014,15,15,14.6666666666783,15
"SSD",2015,15,15,15.1666666666888,15
"STP",1987,NA,NA,1,1
"STP",1988,NA,NA,1,1
"STP",1989,NA,NA,1,1
"STP",1990,NA,NA,1,1
"STP",1991,NA,NA,1,1
"STP",1992,NA,NA,1,1
"STP",1993,NA,NA,1,1
"STP",1994,NA,NA,1,1
"STP",1995,NA,NA,1,1
"STP",1996,NA,NA,1,1
"STP",1997,NA,NA,1,1
"STP",1998,NA,NA,3.01666666649999,3.01666666649999
"STP",1999,NA,NA,5.43333333317514,5.43333333317514
"STP",2000,NA,NA,7.84999999984939,7.84999999984939
"STP",2001,NA,NA,10.2666666665245,10.2666666665245
"STP",2002,NA,NA,12.6833333331997,12.6833333331997
"STP",2003,NA,NA,15.0999999998739,15.0999999998739
"STP",2004,NA,NA,17.5166666665491,17.5166666665491
"STP",2005,NA,NA,19.9333333332243,19.9333333332243
"STP",2006,NA,NA,22.3499999998985,22.3499999998985
"STP",2007,27,27,24.7666666665727,27
"STP",2008,27,27,27.1833333332479,27
"STP",2009,28,28,29.5999999999221,28
"STP",2010,30,30,32.0166666665964,30
"STP",2011,29.9,29.9,34.4333333332715,29.9
"STP",2012,42,42,36.8499999999467,42
"STP",2013,42,42,39.2666666666209,42
"STP",2014,42,42,41.6833333332961,42
"STP",2015,42,42,44.0999999999713,42
"SUR",1987,NA,NA,35.9135668789045,35.9135668789045
"SUR",1988,NA,NA,35.8862420381433,35.8862420381433
"SUR",1989,NA,NA,35.8589171973822,35.8589171973822
"SUR",1990,NA,NA,35.8315923566215,35.8315923566215
"SUR",1991,NA,NA,35.8042675158604,35.8042675158604
"SUR",1992,NA,NA,35.7769426750992,35.7769426750992
"SUR",1993,NA,NA,35.7496178343381,35.7496178343381
"SUR",1994,NA,NA,35.7222929935774,35.7222929935774
"SUR",1995,NA,NA,35.6949681528163,35.6949681528163
"SUR",1996,NA,NA,35.6676433120551,35.6676433120551
"SUR",1997,NA,NA,35.640318471294,35.640318471294
"SUR",1998,NA,NA,35.6129936305329,35.6129936305329
"SUR",1999,NA,NA,35.5856687897722,35.5856687897722
"SUR",2000,NA,NA,35.558343949011,35.558343949011
"SUR",2001,NA,NA,35.5310191082499,35.5310191082499
"SUR",2002,NA,NA,35.5036942674892,35.5036942674892
"SUR",2003,NA,NA,35.4763694267281,35.4763694267281
"SUR",2004,43,43,35.4490445859669,43
"SUR",2005,32,32,35.4217197452058,32
"SUR",2006,30,30,35.3943949044447,30
"SUR",2007,35,35,35.367070063684,35
"SUR",2008,36,36,35.3397452229228,36
"SUR",2009,37,37,35.3124203821617,37
"SUR",2010,NA,NA,35.2850955414006,35.2850955414006
"SUR",2011,30.3,30.3,35.2577707006394,30.3
"SUR",2012,37,37,35.2304458598787,37
"SUR",2013,36,36,35.2031210191176,36
"SUR",2014,36,36,35.1757961783564,36
"SUR",2015,36,36,35.1484713375958,36
"SVK",1987,NA,NA,27.4666322669218,27.4666322669218
"SVK",1988,NA,NA,28.2595115238882,28.2595115238882
"SVK",1989,NA,NA,29.0523907808547,29.0523907808547
"SVK",1990,NA,NA,29.8452700378211,29.8452700378211
"SVK",1991,NA,NA,30.6381492947885,30.6381492947885
"SVK",1992,NA,NA,31.4310285517549,31.4310285517549
"SVK",1993,NA,NA,32.2239078087214,32.2239078087214
"SVK",1994,NA,NA,33.0167870656887,33.0167870656887
"SVK",1995,NA,NA,33.8096663226552,33.8096663226552
"SVK",1996,NA,NA,34.6025455796207,34.6025455796207
"SVK",1997,NA,NA,35.3954248365881,35.3954248365881
"SVK",1998,39,39,36.1883040935536,39
"SVK",1999,37,37,36.98118335052,37
"SVK",2000,35,35,37.7740626074874,35
"SVK",2001,37,37,38.5669418644538,37
"SVK",2002,37,37,39.3598211214203,37
"SVK",2003,37,37,40.1527003783876,37
"SVK",2004,40,40,40.9455796353541,40
"SVK",2005,43,43,41.7384588923205,43
"SVK",2006,47,47,42.531338149287,47
"SVK",2007,49,49,43.3242174062534,49
"SVK",2008,50,50,44.1170966632199,50
"SVK",2009,45,45,44.9099759201863,45
"SVK",2010,43,43,45.7028551771527,43
"SVK",2011,39.7,39.7,46.4957344341192,39.7
"SVK",2012,46,46,47.2886136910856,46
"SVK",2013,47,47,48.081492948053,47
"SVK",2014,50,50,48.8743722050194,50
"SVK",2015,51,51,49.6672514619859,51
"SVN",1987,NA,NA,56.5999999999908,56.5999999999908
"SVN",1988,NA,NA,56.7955882352853,56.7955882352853
"SVN",1989,NA,NA,56.9911764705803,56.9911764705803
"SVN",1990,NA,NA,57.1867647058757,57.1867647058757
"SVN",1991,NA,NA,57.3823529411702,57.3823529411702
"SVN",1992,NA,NA,57.5779411764652,57.5779411764652
"SVN",1993,NA,NA,57.7735294117597,57.7735294117597
"SVN",1994,NA,NA,57.9691176470551,57.9691176470551
"SVN",1995,NA,NA,58.1647058823501,58.1647058823501
"SVN",1996,NA,NA,58.3602941176446,58.3602941176446
"SVN",1997,NA,NA,58.55588235294,58.55588235294
"SVN",1998,NA,NA,58.7514705882345,58.7514705882345
"SVN",1999,60,60,58.9470588235295,60
"SVN",2000,55,55,59.1426470588244,55
"SVN",2001,52,52,59.3382352941194,52
"SVN",2002,60,60,59.5338235294143,60
"SVN",2003,59,59,59.7294117647093,59
"SVN",2004,60,60,59.9250000000043,60
"SVN",2005,61,61,60.1205882352992,61
"SVN",2006,64,64,60.3161764705937,64
"SVN",2007,66,66,60.5117647058887,66
"SVN",2008,67,67,60.7073529411841,67
"SVN",2009,66,66,60.9029411764786,66
"SVN",2010,64,64,61.0985294117736,64
"SVN",2011,58.7,58.7,61.2941176470686,58.7
"SVN",2012,61,61,61.4897058823635,61
"SVN",2013,57,57,61.6852941176585,57
"SVN",2014,58,58,61.880882352953,58
"SVN",2015,60,60,62.0764705882484,60
"SWE",1987,NA,NA,97.6990024079653,97.6990024079653
"SWE",1988,NA,NA,97.3925008599781,97.3925008599781
"SWE",1989,NA,NA,97.0859993119914,97.0859993119914
"SWE",1990,NA,NA,96.7794977640049,96.7794977640049
"SWE",1991,NA,NA,96.4729962160177,96.4729962160177
"SWE",1992,NA,NA,96.1664946680312,96.1664946680312
"SWE",1993,NA,NA,95.859993120044,95.859993120044
"SWE",1994,NA,NA,95.5534915720573,95.5534915720573
"SWE",1995,NA,NA,95.2469900240708,95.2469900240708
"SWE",1996,NA,NA,94.9404884760836,94.9404884760836
"SWE",1997,NA,NA,94.6339869280971,94.6339869280971
"SWE",1998,95,95,94.3274853801099,95
"SWE",1999,94,94,94.0209838321232,94
"SWE",2000,94,94,93.7144822841367,94
"SWE",2001,90,90,93.4079807361495,90
"SWE",2002,93,93,93.101479188163,93
"SWE",2003,93,93,92.7949776401763,93
"SWE",2004,92,92,92.4884760921891,92
"SWE",2005,92,92,92.1819745442026,92
"SWE",2006,92,92,91.8754729962154,92
"SWE",2007,93,93,91.5689714482289,93
"SWE",2008,93,93,91.2624699002422,93
"SWE",2009,92,92,90.955968352255,92
"SWE",2010,92,92,90.6494668042685,92
"SWE",2011,93,93,90.3429652562813,93
"SWE",2012,88,88,90.0364637082948,88
"SWE",2013,89,89,89.7299621603081,89
"SWE",2014,87,87,89.4234606123209,87
"SWE",2015,89,89,89.1169590643344,89
"SWZ",1987,NA,NA,1,1
"SWZ",1988,NA,NA,2.29454545461977,2.29454545461977
"SWZ",1989,NA,NA,3.76363636371207,3.76363636371207
"SWZ",1990,NA,NA,5.23272727280437,5.23272727280437
"SWZ",1991,NA,NA,6.70181818189667,6.70181818189667
"SWZ",1992,NA,NA,8.17090909098897,8.17090909098897
"SWZ",1993,NA,NA,9.64000000008036,9.64000000008036
"SWZ",1994,NA,NA,11.1090909091727,11.1090909091727
"SWZ",1995,NA,NA,12.578181818265,12.578181818265
"SWZ",1996,NA,NA,14.0472727273573,14.0472727273573
"SWZ",1997,NA,NA,15.5163636364496,15.5163636364496
"SWZ",1998,NA,NA,16.9854545455419,16.9854545455419
"SWZ",1999,NA,NA,18.4545454546342,18.4545454546342
"SWZ",2000,NA,NA,19.9236363637274,19.9236363637274
"SWZ",2001,NA,NA,21.3927272728188,21.3927272728188
"SWZ",2002,NA,NA,22.8618181819111,22.8618181819111
"SWZ",2003,NA,NA,24.3309090910034,24.3309090910034
"SWZ",2004,NA,NA,25.8000000000948,25.8000000000948
"SWZ",2005,27,27,27.2690909091871,27
"SWZ",2006,25,25,28.7381818182794,25
"SWZ",2007,33,33,30.2072727273717,33
"SWZ",2008,36,36,31.6763636364649,36
"SWZ",2009,36,36,33.1454545455572,36
"SWZ",2010,32,32,34.6145454546495,32
"SWZ",2011,30.8,30.8,36.0836363637409,30.8
"SWZ",2012,37,37,37.5527272728332,37
"SWZ",2013,39,39,39.0218181819255,39
"SWZ",2014,43,43,40.4909090910169,43
"SWZ",2015,NA,NA,41.9600000001092,41.9600000001092
"SYC",1987,NA,NA,14.9135198135473,14.9135198135473
"SYC",1988,NA,NA,16.3736596736881,16.3736596736881
"SYC",1989,NA,NA,17.8337995338288,17.8337995338288
"SYC",1990,NA,NA,19.2939393939705,19.2939393939705
"SYC",1991,NA,NA,20.7540792541122,20.7540792541122
"SYC",1992,NA,NA,22.214219114253,22.214219114253
"SYC",1993,NA,NA,23.6743589743946,23.6743589743946
"SYC",1994,NA,NA,25.1344988345363,25.1344988345363
"SYC",1995,NA,NA,26.5946386946771,26.5946386946771
"SYC",1996,NA,NA,28.0547785548179,28.0547785548179
"SYC",1997,NA,NA,29.5149184149595,29.5149184149595
"SYC",1998,NA,NA,30.9750582750994,30.9750582750994
"SYC",1999,NA,NA,32.4351981352411,32.4351981352411
"SYC",2000,NA,NA,33.8953379953819,33.8953379953819
"SYC",2001,NA,NA,35.3554778555235,35.3554778555235
"SYC",2002,NA,NA,36.8156177156652,36.8156177156652
"SYC",2003,NA,NA,38.275757575806,38.275757575806
"SYC",2004,44,44,39.7358974359477,44
"SYC",2005,40,40,41.1960372960893,40
"SYC",2006,36,36,42.6561771562292,36
"SYC",2007,45,45,44.1163170163709,45
"SYC",2008,48,48,45.5764568765126,48
"SYC",2009,48,48,47.0365967366524,48
"SYC",2010,48,48,48.4967365967941,48
"SYC",2011,48.2,48.2,49.9568764569349,48.2
"SYC",2012,52,52,51.4170163170766,52
"SYC",2013,54,54,52.8771561772182,54
"SYC",2014,55,55,54.337296037359,55
"SYC",2015,55,55,55.7974358975007,55
"SYR",1987,NA,NA,54.1648351648298,54.1648351648298
"SYR",1988,NA,NA,52.8692307692263,52.8692307692263
"SYR",1989,NA,NA,51.5736263736233,51.5736263736233
"SYR",1990,NA,NA,50.2780219780203,50.2780219780203
"SYR",1991,NA,NA,48.9824175824168,48.9824175824168
"SYR",1992,NA,NA,47.6868131868138,47.6868131868138
"SYR",1993,NA,NA,46.3912087912103,46.3912087912103
"SYR",1994,NA,NA,45.0956043956073,45.0956043956073
"SYR",1995,NA,NA,43.8000000000043,43.8000000000043
"SYR",1996,NA,NA,42.5043956044008,42.5043956044008
"SYR",1997,NA,NA,41.2087912087978,41.2087912087978
"SYR",1998,NA,NA,39.9131868131943,39.9131868131943
"SYR",1999,NA,NA,38.6175824175913,38.6175824175913
"SYR",2000,NA,NA,37.3219780219883,37.3219780219883
"SYR",2001,NA,NA,36.0263736263848,36.0263736263848
"SYR",2002,NA,NA,34.7307692307818,34.7307692307818
"SYR",2003,34,34,33.4351648351788,34
"SYR",2004,34,34,32.1395604395753,34
"SYR",2005,34,34,30.8439560439723,34
"SYR",2006,29,29,29.5483516483689,29
"SYR",2007,24,24,28.2527472527658,24
"SYR",2008,21,21,26.9571428571628,21
"SYR",2009,26,26,25.6615384615594,26
"SYR",2010,25,25,24.3659340659563,25
"SYR",2011,25.6,25.6,23.0703296703529,25.6
"SYR",2012,26,26,21.7747252747499,26
"SYR",2013,17,17,20.4791208791469,17
"SYR",2014,20,20,19.1835164835434,20
"SYR",2015,18,18,17.8879120879404,18
"TCD",1987,NA,NA,9.78974358974301,9.78974358974301
"TCD",1988,NA,NA,10.1820512820518,10.1820512820518
"TCD",1989,NA,NA,10.5743589743611,10.5743589743611
"TCD",1990,NA,NA,10.9666666666703,10.9666666666703
"TCD",1991,NA,NA,11.3589743589791,11.3589743589791
"TCD",1992,NA,NA,11.7512820512884,11.7512820512884
"TCD",1993,NA,NA,12.1435897435972,12.1435897435972
"TCD",1994,NA,NA,12.5358974359065,12.5358974359065
"TCD",1995,NA,NA,12.9282051282157,12.9282051282157
"TCD",1996,NA,NA,13.3205128205245,13.3205128205245
"TCD",1997,NA,NA,13.7128205128338,13.7128205128338
"TCD",1998,NA,NA,14.1051282051426,14.1051282051426
"TCD",1999,NA,NA,14.4974358974519,14.4974358974519
"TCD",2000,NA,NA,14.8897435897611,14.8897435897611
"TCD",2001,NA,NA,15.2820512820695,15.2820512820695
"TCD",2002,NA,NA,15.6743589743787,15.6743589743787
"TCD",2003,NA,NA,16.066666666688,16.066666666688
"TCD",2004,17,17,16.4589743589968,17
"TCD",2005,17,17,16.851282051306,17
"TCD",2006,20,20,17.2435897436148,20
"TCD",2007,18,18,17.6358974359241,18
"TCD",2008,16,16,18.0282051282334,16
"TCD",2009,16,16,18.4205128205422,16
"TCD",2010,17,17,18.8128205128514,17
"TCD",2011,20.4,20.4,19.2051282051602,20.4
"TCD",2012,19,19,19.5974358974695,19
"TCD",2013,19,19,19.9897435897788,19
"TCD",2014,22,22,20.3820512820876,22
"TCD",2015,22,22,20.7743589743968,22
"TGO",1987,NA,NA,8.49333333330469,8.49333333330469
"TGO",1988,NA,NA,9.27999999997246,9.27999999997246
"TGO",1989,NA,NA,10.0666666666411,10.0666666666411
"TGO",1990,NA,NA,10.8533333333089,10.8533333333089
"TGO",1991,NA,NA,11.6399999999776,11.6399999999776
"TGO",1992,NA,NA,12.4266666666463,12.4266666666463
"TGO",1993,NA,NA,13.2133333333149,13.2133333333149
"TGO",1994,NA,NA,13.9999999999836,13.9999999999836
"TGO",1995,NA,NA,14.7866666666514,14.7866666666514
"TGO",1996,NA,NA,15.5733333333192,15.5733333333192
"TGO",1997,NA,NA,16.3599999999878,16.3599999999878
"TGO",1998,NA,NA,17.1466666666556,17.1466666666556
"TGO",1999,NA,NA,17.9333333333243,17.9333333333243
"TGO",2000,NA,NA,18.719999999993,18.719999999993
"TGO",2001,NA,NA,19.5066666666607,19.5066666666607
"TGO",2002,NA,NA,20.2933333333294,20.2933333333294
"TGO",2003,NA,NA,21.0799999999981,21.0799999999981
"TGO",2004,NA,NA,21.8666666666668,21.8666666666668
"TGO",2005,NA,NA,22.6533333333355,22.6533333333355
"TGO",2006,24,24,23.4400000000032,24
"TGO",2007,23,23,24.226666666671,23
"TGO",2008,27,27,25.0133333333397,27
"TGO",2009,28,28,25.8000000000075,28
"TGO",2010,24,24,26.5866666666761,24
"TGO",2011,23.8,23.8,27.3733333333448,23.8
"TGO",2012,30,30,28.1600000000126,30
"TGO",2013,29,29,28.9466666666813,29
"TGO",2014,29,29,29.7333333333499,29
"TGO",2015,32,32,30.5200000000186,32
"THA",1987,NA,NA,27.8286893704662,27.8286893704662
"THA",1988,NA,NA,28.1673890608704,28.1673890608704
"THA",1989,NA,NA,28.5060887512745,28.5060887512745
"THA",1990,NA,NA,28.8447884416787,28.8447884416787
"THA",1991,NA,NA,29.1834881320824,29.1834881320824
"THA",1992,NA,NA,29.5221878224866,29.5221878224866
"THA",1993,NA,NA,29.8608875128903,29.8608875128903
"THA",1994,NA,NA,30.1995872032944,30.1995872032944
"THA",1995,NA,NA,30.5382868936986,30.5382868936986
"THA",1996,NA,NA,30.8769865841023,30.8769865841023
"THA",1997,NA,NA,31.2156862745064,31.2156862745064
"THA",1998,30,30,31.5543859649101,30
"THA",1999,32,32,31.8930856553147,32
"THA",2000,32,32,32.2317853457189,32
"THA",2001,32,32,32.5704850361226,32
"THA",2002,32,32,32.9091847265267,32
"THA",2003,33,33,33.2478844169309,33
"THA",2004,36,36,33.5865841073346,36
"THA",2005,38,38,33.9252837977388,38
"THA",2006,36,36,34.2639834881425,36
"THA",2007,33,33,34.6026831785466,33
"THA",2008,35,35,34.9413828689508,35
"THA",2009,34,34,35.2800825593545,34
"THA",2010,35,35,35.6187822497591,35
"THA",2011,33.8,33.8,35.9574819401628,33.8
"THA",2012,37,37,36.2961816305669,37
"THA",2013,35,35,36.6348813209711,35
"THA",2014,38,38,36.9735810113748,38
"THA",2015,38,38,37.3122807017789,38
"TJK",1987,NA,NA,13.033210502062,13.033210502062
"TJK",1988,NA,NA,13.4192538000825,13.4192538000825
"TJK",1989,NA,NA,13.8052970981034,13.8052970981034
"TJK",1990,NA,NA,14.1913403961244,14.1913403961244
"TJK",1991,NA,NA,14.5773836941448,14.5773836941448
"TJK",1992,NA,NA,14.9634269921658,14.9634269921658
"TJK",1993,NA,NA,15.3494702901862,15.3494702901862
"TJK",1994,NA,NA,15.7355135882071,15.7355135882071
"TJK",1995,NA,NA,16.1215568862281,16.1215568862281
"TJK",1996,NA,NA,16.5076001842485,16.5076001842485
"TJK",1997,NA,NA,16.8936434822695,16.8936434822695
"TJK",1998,NA,NA,17.2796867802899,17.2796867802899
"TJK",1999,NA,NA,17.6657300783108,17.6657300783108
"TJK",2000,NA,NA,18.0517733763318,18.0517733763318
"TJK",2001,NA,NA,18.4378166743522,18.4378166743522
"TJK",2002,NA,NA,18.8238599723727,18.8238599723727
"TJK",2003,18,18,19.2099032703936,18
"TJK",2004,20,20,19.5959465684141,20
"TJK",2005,21,21,19.981989866435,21
"TJK",2006,22,22,20.3680331644555,22
"TJK",2007,21,21,20.7540764624764,21
"TJK",2008,NA,NA,21.1401197604973,21.1401197604973
"TJK",2009,20,20,21.5261630585178,20
"TJK",2010,21,21,21.9122063565387,21
"TJK",2011,22.7,22.7,22.2982496545592,22.7
"TJK",2012,22,22,22.6842929525801,22
"TJK",2013,22,22,23.070336250601,22
"TJK",2014,23,23,23.4563795486215,23
"TJK",2015,26,26,23.8424228466424,26
"TKM",1987,NA,NA,25.085081585069,25.085081585069
"TKM",1988,NA,NA,24.7738927738812,24.7738927738812
"TKM",1989,NA,NA,24.4627039626941,24.4627039626941
"TKM",1990,NA,NA,24.1515151515071,24.1515151515071
"TKM",1991,NA,NA,23.8403263403193,23.8403263403193
"TKM",1992,NA,NA,23.5291375291322,23.5291375291322
"TKM",1993,NA,NA,23.2179487179444,23.2179487179444
"TKM",1994,NA,NA,22.9067599067573,22.9067599067573
"TKM",1995,NA,NA,22.5955710955702,22.5955710955702
"TKM",1996,NA,NA,22.2843822843824,22.2843822843824
"TKM",1997,NA,NA,21.9731934731954,21.9731934731954
"TKM",1998,NA,NA,21.6620046620076,21.6620046620076
"TKM",1999,NA,NA,21.3508158508205,21.3508158508205
"TKM",2000,NA,NA,21.0396270396334,21.0396270396334
"TKM",2001,NA,NA,20.7284382284456,20.7284382284456
"TKM",2002,NA,NA,20.4172494172585,20.4172494172585
"TKM",2003,NA,NA,20.1060606060714,20.1060606060714
"TKM",2004,20,20,19.7948717948836,20
"TKM",2005,18,18,19.4836829836966,18
"TKM",2006,22,22,19.1724941725088,22
"TKM",2007,20,20,18.8613053613217,20
"TKM",2008,18,18,18.5501165501346,18
"TKM",2009,18,18,18.2389277389468,18
"TKM",2010,16,16,17.9277389277597,16
"TKM",2011,16,16,17.6165501165719,16
"TKM",2012,17,17,17.3053613053848,17
"TKM",2013,17,17,16.9941724941978,17
"TKM",2014,17,17,16.68298368301,17
"TKM",2015,18,18,16.3717948718229,18
"TLS",1987,NA,NA,11.5963636363954,11.5963636363954
"TLS",1988,NA,NA,12.2254545454866,12.2254545454866
"TLS",1989,NA,NA,12.8545454545779,12.8545454545779
"TLS",1990,NA,NA,13.4836363636696,13.4836363636696
"TLS",1991,NA,NA,14.1127272727604,14.1127272727604
"TLS",1992,NA,NA,14.7418181818521,14.7418181818521
"TLS",1993,NA,NA,15.3709090909429,15.3709090909429
"TLS",1994,NA,NA,16.0000000000346,16.0000000000346
"TLS",1995,NA,NA,16.6290909091258,16.6290909091258
"TLS",1996,NA,NA,17.2581818182171,17.2581818182171
"TLS",1997,NA,NA,17.8872727273083,17.8872727273083
"TLS",1998,NA,NA,18.5163636363995,18.5163636363995
"TLS",1999,NA,NA,19.1454545454908,19.1454545454908
"TLS",2000,NA,NA,19.7745454545825,19.7745454545825
"TLS",2001,NA,NA,20.4036363636737,20.4036363636737
